person_id,record_date,age,experience_years,unit_id,role,role_difficulty_score,duty_hours,overtime_hours,shift_type,night_shift,consecutive_work_days,consecutive_night_shifts,leave_requested,leave_days,leave_type,leave_approved,days_since_last_leave,deployment_status,deployment_duration_days,recent_deployment,transfer_event,days_since_transfer,deployment_hardship_score,sleep_hours,sleep_quality,mood_score,stress_score,fatigue_score,help_requested,avg_duty_hours_30d,night_shifts_30d,leave_days_30d,leave_requests_30d,leave_frequency,duty_hours_deviation,sleep_deviation,stress_deviation,mood_deviation,leave_deviation,night_shift_deviation,workload_deviation,wellness_trend,stress_trend,sleep_trend,risk_probability,risk_score,risk_category,contributing_factors,factor_impacts,factor_directions,recommendations,recommendation_reasons,model_version,prediction_timestamp,welfare_concern_30d
P0078,2026-01-01,34,5,UNIT-01,Command Officer,85,8.4,1.0,Day,0,4,0,0,0,None,0,18,Not Deployed,0,0,0,249,14.1,7.3,6,7,6,4,0,8.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.643,64,HIGH,Role difficulty,64,High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-02 05:00:00,0
P0078,2026-01-08,34,5,UNIT-01,Command Officer,85,8.7,0.2,Day,0,3,0,0,0,None,0,25,Not Deployed,0,0,0,256,8.5,7.8,6,6,6,3,0,8.55,0,0,0,0.0,0.3,0.5,0.0,-1.0,7.0,0.0,-0.5,Stable,Stable,Improving,0.346,35,MODERATE,Mood decline | Role difficulty | Average duty hours,15 | 14 | 6,Declining | High | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-09 05:00:00,0
P0078,2026-01-15,34,5,UNIT-01,Command Officer,85,8.6,0.0,Day,0,3,0,0,0,None,0,32,Not Deployed,0,0,0,263,8.5,7.6,8,7,5,4,0,8.57,0,0,0,0.0,0.05,0.05,-1.0,0.5,10.5,0.0,-0.55,Improving,Improving,Stable,0.635,64,HIGH,Role difficulty | Leave gap | Average duty hours,31 | 28 | 4,High | Increasing | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-16 03:00:00,0
P0078,2026-01-22,34,5,UNIT-01,Command Officer,85,8.8,0.9,Day,0,2,0,0,0,None,0,39,Not Deployed,0,0,0,270,13.7,8.2,6,7,6,4,0,8.62,0,0,0,0.0,0.23,0.63,0.33,0.33,14.0,0.0,0.73,Stable,Stable,Improving,0.54,54,MODERATE,Leave gap | Role difficulty | Average duty hours,30 | 16 | 8,Increasing | High | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-23 03:00:00,0
P0078,2026-01-29,34,5,UNIT-01,Command Officer,85,7.1,0.4,Rotating,1,2,2,0,0,None,0,46,Not Deployed,0,0,0,277,12.0,6.8,6,8,6,4,0,8.3,1,0,0,0.0,-1.53,-0.92,0.25,1.25,17.5,1.0,-1.65,Declining,Declining,Declining,0.623,62,HIGH,Leave gap | Sleep decline | Role difficulty,33 | 17 | 12,Increasing | Declining | High,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-30 01:00:00,0
P0078,2026-02-05,34,5,UNIT-01,Command Officer,85,6.4,0.0,Rotating,0,3,0,0,0,None,0,53,Not Deployed,0,0,0,284,16.9,7.6,7,6,6,4,0,7.72,1,0,0,0.0,-1.92,0.06,0.2,-1.0,21.0,-0.2,-2.42,Stable,Stable,Declining,0.604,60,HIGH,Leave gap | Mood decline | Role difficulty,39 | 11 | 10,Increasing | Declining | High,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-06 04:00:00,0
P0078,2026-02-12,34,5,UNIT-01,Command Officer,85,7.2,0.0,Rotating,0,2,0,0,0,None,0,60,Not Deployed,0,0,0,291,15.4,7.7,6,6,6,3,0,7.38,1,0,0,0.0,-0.8,0.15,0.17,-0.83,24.5,-0.17,-1.22,Declining,Stable,Improving,0.566,57,HIGH,Leave gap | Role difficulty | Mood decline,40 | 9 | 8,Increasing | High | Declining,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-13 04:00:00,1
P0078,2026-02-19,34,5,UNIT-01,Command Officer,85,8.3,0.0,Rotating,0,3,0,0,0,None,0,67,Not Deployed,0,0,0,298,12.6,7.3,7,7,6,3,0,7.25,1,0,0,0.0,0.41,-0.27,0.14,0.29,28.0,-0.14,0.06,Improving,Stable,Stable,0.673,67,HIGH,Leave gap | Role difficulty | Sleep decline | Average duty hours,51 | 9 | 5 | 3,Increasing | High | Declining | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-20 05:00:00,1
P0078,2026-02-26,34,5,UNIT-01,Command Officer,85,9.2,1.5,Rotating,1,3,2,0,0,None,0,74,Not Deployed,0,0,0,305,13.7,6.2,6,6,6,5,0,7.78,1,0,0,0.0,1.26,-1.34,0.12,-0.75,31.5,0.88,2.45,Declining,Stable,Declining,0.548,55,HIGH,Leave gap | Sleep decline | Average duty hours | Role difficulty | Mood decline,29 | 10 | 8 | 4 | 4,Increasing | Declining | Increasing | High | Declining,Workload review | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-27 01:00:00,0
P0078,2026-03-05,34,5,UNIT-01,Command Officer,85,8.1,0.8,Rotating,0,4,0,0,0,None,0,81,Not Deployed,0,0,0,312,11.8,7.2,7,6,6,4,0,8.2,1,0,0,0.0,0.02,-0.19,0.11,-0.67,35.0,-0.22,0.38,Declining,Stable,Stable,0.551,55,HIGH,Leave gap | Role difficulty | Mood decline | Average duty hours,45 | 6 | 4 | 1,Increasing | High | Declining | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-03-06 01:00:00,0
P0079,2026-01-01,35,8,UNIT-01,Field Officer,55,8.6,0.0,Day,0,7,0,0,0,None,0,46,Not Deployed,0,0,0,399,7.7,6.1,7,8,4,3,0,8.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.334,33,MODERATE,Leave gap | Sleep decline | Average duty hours,27 | 5 | 1,Increasing | Declining | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-02 04:00:00,0
P0079,2026-01-08,35,8,UNIT-01,Field Officer,55,7.8,0.2,Day,0,6,0,1,5,Earned,1,7,Not Deployed,0,0,0,406,11.7,6.5,6,8,4,2,0,8.2,0,5,1,0.5,-0.8,0.4,0.0,0.0,-39.0,0.0,-0.6,Stable,Stable,Improving,0.241,24,LOW,Overall workload,24,Stable,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-09 03:00:00,1
P0079,2026-01-15,35,8,UNIT-01,Field Officer,55,8.5,0.4,Rotating,0,5,0,0,0,None,0,14,Not Deployed,0,0,0,413,13.1,6.9,7,7,4,3,0,8.3,0,5,1,0.33,0.3,0.6,0.0,-1.0,-12.5,0.0,0.6,Declining,Stable,Improving,0.342,34,MODERATE,Mood decline | Average duty hours,28 | 6,Declining | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-16 03:00:00,1
P0079,2026-01-22,35,8,UNIT-01,Field Officer,55,8.9,0.2,Night,1,6,2,0,0,None,0,21,Not Deployed,0,0,0,420,15.0,6.4,7,8,4,2,0,8.45,1,5,1,0.25,0.6,-0.1,0.0,0.33,-1.33,1.0,0.6,Improving,Stable,Stable,0.545,55,HIGH,Average duty hours | Sleep decline,34 | 20,Increasing | Declining,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-23 03:00:00,1
P0079,2026-01-29,35,8,UNIT-01,Field Officer,55,8.6,2.0,Night,1,6,3,0,0,None,0,28,Not Deployed,0,0,0,427,10.5,5.7,5,6,6,5,0,8.45,2,5,1,0.25,0.15,-0.77,2.0,-1.75,6.0,0.75,1.95,Declining,Declining,Declining,0.513,51,MODERATE,Sleep decline | Mood decline | Night-duty frequency | Leave gap | Average duty hours,18 | 18 | 8 | 5 | 2,Declining | Declining | Increasing | Increasing | Increasing,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-30 04:00:00,0
P0079,2026-02-05,35,8,UNIT-01,Field Officer,55,9.3,0.1,Night,1,6,4,0,0,None,0,35,Not Deployed,0,0,0,434,9.9,6.2,5,7,6,4,0,8.82,3,0,0,0.0,0.82,-0.12,1.6,-0.4,11.8,0.6,0.36,Declining,Declining,Stable,0.689,69,HIGH,Night-duty frequency | Average duty hours | Leave gap | Sleep decline | Mood decline,20 | 19 | 17 | 7 | 5,Increasing | Increasing | Increasing | Declining | Declining,Review night-duty schedule,Frequent night shifts in the past 30 days,synthetic-model-v1,2026-02-06 04:00:00,0
P0079,2026-02-12,35,8,UNIT-01,Field Officer,55,7.6,0.9,Night,1,6,6,0,0,None,0,42,Not Deployed,0,0,0,441,10.8,6.8,8,6,5,4,0,8.6,4,0,0,0.0,-1.02,0.5,0.33,-1.33,16.83,0.5,-0.6,Improving,Improving,Improving,0.669,67,HIGH,Night-duty frequency | Leave gap | Mood decline,26 | 25 | 16,Increasing | Increasing | Declining,Review night-duty schedule | Consider leave/recovery review,Frequent night shifts in the past 30 days | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-13 01:00:00,1
P0079,2026-02-19,35,8,UNIT-01,Field Officer,55,9.6,1.3,Night,1,6,8,0,0,None,0,49,Not Deployed,0,0,0,448,11.0,6.8,7,7,6,2,0,8.78,4,0,0,0.0,1.13,0.43,1.29,-0.14,21.43,0.43,1.89,Improving,Stable,Improving,0.752,75,HIGH,Leave gap | Night-duty frequency | Average duty hours,31 | 24 | 20,Increasing | Increasing | Increasing,Workload review | Review night-duty schedule | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Frequent night shifts in the past 30 days | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-20 04:00:00,1
P0079,2026-02-26,35,8,UNIT-01,Field Officer,55,9.1,1.2,Night,1,6,9,1,3,Casual,0,56,Not Deployed,0,0,0,455,11.9,6.1,6,6,7,6,0,8.9,4,3,1,0.25,0.49,-0.33,2.12,-1.12,25.75,0.38,1.05,Declining,Declining,Declining,0.782,78,HIGH,Night-duty frequency | Leave gap | Mood decline | Average duty hours | Sleep decline,25 | 22 | 12 | 11 | 9,Increasing | Increasing | Declining | Increasing | Declining,Review night-duty schedule | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Frequent night shifts in the past 30 days | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-27 03:00:00,0
P0079,2026-03-05,35,8,UNIT-01,Field Officer,55,10.0,1.4,Day,0,6,0,0,0,None,0,63,Not Deployed,0,0,0,462,10.4,6.2,5,5,7,5,0,9.07,3,3,1,0.25,1.33,-0.19,1.89,-2.0,29.89,-0.67,2.03,Declining,Declining,Declining,0.797,80,CRITICAL,Leave gap | Average duty hours | Mood decline | Night-duty frequency | Sleep decline,24 | 21 | 17 | 13 | 4,Increasing | Increasing | Declining | Increasing | Declining,Workload review | Review night-duty schedule | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Frequent night shifts in the past 30 days | Prolonged gap since last leave taken,synthetic-model-v1,2026-03-06 03:00:00,0
P0080,2026-01-01,30,8,UNIT-10,Command Officer,85,6.2,0.3,Rotating,1,6,1,0,0,None,0,30,Not Deployed,0,0,0,379,12.8,5.3,6,7,4,3,0,6.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.431,43,MODERATE,Role difficulty | Sleep decline | Leave gap,16 | 16 | 11,High | Declining | Increasing,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-02 04:00:00,0
P0080,2026-01-08,30,8,UNIT-10,Command Officer,85,6.9,0.0,Rotating,1,6,2,0,0,None,0,37,Not Deployed,0,0,0,386,11.3,6.0,9,8,3,3,0,6.55,2,0,0,0.0,0.7,0.7,-1.0,1.0,7.0,0.0,0.4,Improving,Improving,Improving,0.413,41,MODERATE,Leave gap | Role difficulty | Night-duty frequency | Average duty hours | Sleep decline,15 | 9 | 7 | 5 | 5,Increasing | High | Increasing | Increasing | Declining,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-09 04:00:00,0
P0080,2026-01-15,30,8,UNIT-10,Command Officer,85,7.5,0.0,Day,0,7,0,0,0,None,0,44,Not Deployed,0,0,0,393,16.6,5.4,7,6,5,4,0,6.87,2,0,0,0.0,0.95,-0.25,1.5,-1.5,10.5,-1.0,0.8,Declining,Declining,Stable,0.539,54,MODERATE,Leave gap | Mood decline | Sleep decline | Role difficulty | Night-duty frequency,19 | 12 | 10 | 7 | 6,Increasing | Declining | Declining | High | Increasing,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-16 02:00:00,0
P0080,2026-01-22,30,8,UNIT-10,Command Officer,85,7.0,0.8,Day,0,6,0,0,0,None,0,51,Not Deployed,0,0,0,400,18.4,5.2,7,8,4,3,0,6.9,2,0,0,0.0,0.13,-0.37,0.0,1.0,14.0,-0.67,0.83,Declining,Declining,Declining,0.446,45,MODERATE,Leave gap | Sleep decline | Role difficulty | Night-duty frequency | Average duty hours,22 | 10 | 6 | 5 | 1,Increasing | Declining | High | Increasing | Increasing,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-23 01:00:00,1
P0080,2026-01-29,30,8,UNIT-10,Command Officer,85,8.1,0.3,Day,0,6,0,0,0,None,0,58,Not Deployed,0,0,0,407,16.1,6.0,7,7,4,3,0,7.38,1,0,0,0.0,1.2,0.52,0.0,-0.25,17.5,-0.5,1.23,Improving,Improving,Improving,0.483,48,MODERATE,Leave gap | Role difficulty | Average duty hours | Sleep decline,31 | 7 | 7 | 4,Increasing | High | Increasing | Declining,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-01-30 01:00:00,1
P0080,2026-02-05,30,8,UNIT-10,Command Officer,85,7.8,0.3,Day,0,7,0,0,0,None,0,65,Not Deployed,0,0,0,414,15.1,5.8,8,8,5,4,0,7.6,0,0,0,0.0,0.66,0.22,1.0,0.8,21.0,-0.4,0.68,Stable,Declining,Improving,0.589,59,HIGH,Leave gap | Role difficulty | Sleep decline | Average duty hours,42 | 8 | 4 | 4,Increasing | High | Declining | Increasing,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-06 05:00:00,1
P0080,2026-02-12,30,8,UNIT-10,Command Officer,85,8.0,0.8,Day,0,7,0,0,0,None,0,72,Not Deployed,0,0,0,421,10.5,5.3,7,6,5,4,1,7.72,0,0,0,0.0,0.75,-0.32,0.83,-1.33,24.5,-0.33,1.27,Declining,Declining,Declining,0.523,52,MODERATE,Leave gap | Sleep decline | Mood decline | Role difficulty | Average duty hours,30 | 7 | 7 | 5 | 3,Increasing | Declining | Declining | High | Increasing,Consider leave/recovery review | Wellness check-in focused on sleep and recovery | Prioritize welfare officer follow-up,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline | Person actively requested help,synthetic-model-v1,2026-02-13 02:00:00,1
P0080,2026-02-19,30,8,UNIT-10,Command Officer,85,7.9,0.0,Day,0,8,0,0,0,None,0,79,Not Deployed,0,0,0,428,9.1,6.4,7,7,5,4,1,7.95,0,0,0,0.0,0.54,0.83,0.71,-0.14,28.0,-0.29,0.19,Declining,Stable,Improving,0.438,44,MODERATE,Leave gap | Consecutive work days | Role difficulty | Sleep decline | Average duty hours,31 | 5 | 4 | 2 | 2,Increasing | Increasing | High | Declining | Increasing,Consider leave/recovery review | Prioritize welfare officer follow-up,Prolonged gap since last leave taken | Person actively requested help,synthetic-model-v1,2026-02-20 02:00:00,1
P0080,2026-02-26,30,8,UNIT-10,Command Officer,85,8.5,0.9,Day,0,8,0,1,3,Emergency,1,7,Not Deployed,0,0,0,435,15.5,5.7,6,6,6,4,0,8.05,0,3,1,0.25,1.08,0.02,1.62,-1.12,-47.5,-0.25,1.66,Declining,Declining,Improving,0.558,56,HIGH,Mood decline | Consecutive work days | Role difficulty | Average duty hours | Sleep decline,14 | 12 | 12 | 10 | 7,Declining | Increasing | High | Increasing | Declining,Workload review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-27 05:00:00,0
P0080,2026-03-05,30,8,UNIT-10,Command Officer,85,7.4,1.1,Day,0,9,0,0,0,None,0,14,Not Deployed,0,0,0,442,15.3,5.7,7,6,6,4,0,7.95,0,3,1,0.25,-0.14,0.02,1.44,-1.0,-35.22,-0.22,0.58,Declining,Declining,Declining,0.439,44,MODERATE,Consecutive work days | Mood decline | Role difficulty | Sleep decline,16 | 11 | 10 | 7,Increasing | Declining | High | Declining,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-03-06 02:00:00,0
P0081,2026-01-01,37,15,UNIT-06,Senior Officer,70,8.3,0.0,Day,0,4,0,0,0,None,0,12,Not Deployed,0,0,0,322,18.1,6.7,9,8,4,3,0,8.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.352,35,MODERATE,Role difficulty,35,High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-02 03:00:00,0
P0081,2026-01-08,37,15,UNIT-06,Senior Officer,70,7.7,1.1,Night,1,4,2,0,0,None,0,19,Not Deployed,0,0,0,329,13.2,6.4,8,7,4,2,0,8.0,1,0,0,0.0,-0.6,-0.3,0.0,-1.0,7.0,1.0,0.5,Declining,Stable,Stable,0.368,37,MODERATE,Mood decline | Sleep decline | Role difficulty,19 | 10 | 7,Declining | Declining | High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-09 02:00:00,1
P0081,2026-01-15,37,15,UNIT-06,Senior Officer,70,7.6,0.2,Night,1,5,4,0,0,None,0,26,Not Deployed,0,0,0,336,15.8,6.7,7,6,5,4,0,7.87,2,0,0,0.0,-0.4,0.15,1.0,-1.5,10.5,0.5,-0.75,Declining,Declining,Stable,0.425,42,MODERATE,Mood decline | Night-duty frequency | Leave gap | Role difficulty,20 | 10 | 7 | 5,Declining | Increasing | Increasing | High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-16 04:00:00,0
P0081,2026-01-22,37,15,UNIT-06,Senior Officer,70,8.4,0.1,Night,1,6,5,0,0,None,0,33,Not Deployed,0,0,0,343,14.8,6.3,6,7,5,4,0,8.0,3,0,0,0.0,0.53,-0.3,0.67,0.0,14.0,0.33,0.2,Declining,Declining,Stable,0.594,59,HIGH,Night-duty frequency | Leave gap | Sleep decline | Average duty hours | Role difficulty,23 | 15 | 9 | 6 | 6,Increasing | Increasing | Declining | Increasing | High,Review night-duty schedule,Frequent night shifts in the past 30 days,synthetic-model-v1,2026-01-23 03:00:00,0
P0081,2026-01-29,37,15,UNIT-06,Senior Officer,70,8.5,0.5,Night,1,5,7,0,0,None,0,40,Not Deployed,0,0,0,350,15.9,6.2,7,7,5,4,0,8.05,4,0,0,0.0,0.5,-0.33,0.5,0.0,17.5,0.25,0.65,Improving,Stable,Declining,0.509,51,MODERATE,Night-duty frequency | Leave gap | Sleep decline | Average duty hours | Role difficulty,20 | 17 | 7 | 3 | 3,Increasing | Increasing | Declining | Increasing | High,Review night-duty schedule | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Frequent night shifts in the past 30 days | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-30 03:00:00,0
P0081,2026-02-05,37,15,UNIT-06,Senior Officer,70,8.4,0.9,Day,0,6,0,0,0,None,0,47,Not Deployed,0,0,0,357,16.7,6.7,6,7,4,3,0,8.22,3,0,0,0.0,0.3,0.24,-0.6,0.0,21.0,-0.8,0.82,Improving,Improving,Improving,0.545,55,HIGH,Leave gap | Night-duty frequency | Role difficulty | Average duty hours,31 | 17 | 4 | 3,Increasing | Increasing | High | Increasing,Review night-duty schedule | Consider leave/recovery review,Frequent night shifts in the past 30 days | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-06 03:00:00,0
P0081,2026-02-12,37,15,UNIT-06,Senior Officer,70,7.8,0.0,Day,0,7,0,0,0,None,0,54,Not Deployed,0,0,0,364,13.2,6.7,7,7,4,2,0,8.27,2,0,0,0.0,-0.35,0.2,-0.5,0.0,24.5,-0.67,-0.82,Improving,Improving,Improving,0.419,42,MODERATE,Leave gap | Night-duty frequency | Role difficulty,32 | 7 | 3,Increasing | Increasing | High,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-13 05:00:00,0
P0081,2026-02-19,37,15,UNIT-06,Senior Officer,70,8.2,0.7,Day,0,8,0,0,0,None,0,61,Not Deployed,0,0,0,371,13.8,6.5,8,7,5,3,0,8.22,1,0,0,0.0,0.1,-0.03,0.57,0.0,28.0,-0.57,0.4,Improving,Declining,Stable,0.465,46,MODERATE,Leave gap | Consecutive work days | Role difficulty | Average duty hours,35 | 8 | 3 | 1,Increasing | Increasing | High | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-02-20 03:00:00,0
P0081,2026-02-26,37,15,UNIT-06,Senior Officer,70,8.4,0.0,Day,0,8,0,0,0,None,0,68,Not Deployed,0,0,0,378,8.3,5.7,6,8,4,3,0,8.2,0,0,0,0.0,0.29,-0.83,-0.5,1.0,31.5,-0.5,-0.15,Declining,Stable,Declining,0.48,48,MODERATE,Leave gap | Sleep decline | Consecutive work days | Role difficulty | Average duty hours,29 | 10 | 5 | 2 | 1,Increasing | Declining | Increasing | High | Increasing,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-27 03:00:00,0
P0081,2026-03-05,37,15,UNIT-06,Senior Officer,70,9.4,2.0,Rotating,1,9,2,1,1,Emergency,1,7,Not Deployed,0,0,0,385,12.1,6.8,7,7,4,2,0,8.45,1,1,1,0.25,1.26,0.37,-0.44,-0.11,-33.0,0.56,2.87,Stable,Improving,Stable,0.299,30,MODERATE,Average duty hours | Consecutive work days | Role difficulty,15 | 12 | 3,Increasing | Increasing | High,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-03-06 05:00:00,0
P0082,2026-01-01,34,13,UNIT-02,Command Officer,85,8.2,0.1,Day,0,4,0,0,0,None,0,9,Not Deployed,0,0,0,513,8.6,7.3,6,7,5,3,0,8.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.463,46,MODERATE,Role difficulty,46,High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-02 01:00:00,0
P0082,2026-01-08,34,13,UNIT-02,Command Officer,85,8.6,0.0,Day,0,5,0,0,0,None,0,16,Not Deployed,0,0,0,520,11.0,7.7,7,7,5,3,0,8.4,0,0,0,0.0,0.4,0.4,0.0,0.0,7.0,0.0,0.3,Improving,Stable,Improving,0.52,52,MODERATE,Role difficulty | Average duty hours,36 | 16,High | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-09 05:00:00,0
P0082,2026-01-15,34,13,UNIT-02,Command Officer,85,7.8,0.4,Rotating,0,6,0,0,0,None,0,23,Not Deployed,0,0,0,527,10.0,7.3,5,7,4,2,0,8.2,0,0,0,0.0,-0.6,-0.2,-1.0,0.0,10.5,0.0,-0.25,Stable,Improving,Stable,0.466,47,MODERATE,Role difficulty,47,High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-16 01:00:00,1
P0082,2026-01-22,34,13,UNIT-02,Command Officer,85,7.7,0.8,Rotating,1,6,2,0,0,None,0,30,Not Deployed,0,0,0,534,15.5,6.7,8,7,5,4,0,8.07,1,0,0,0.0,-0.5,-0.73,0.33,0.0,14.0,1.0,0.13,Stable,Stable,Declining,0.368,37,MODERATE,Sleep decline | Role difficulty | Leave gap,15 | 13 | 9,Declining | High | Increasing,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-23 02:00:00,0
